   9.8020000e+00   1.0132000e+01
   1.0350000e+01   9.7680000e+00
   1.0098000e+01   9.9880000e+00
   9.7300000e+00   9.9100000e+00
   9.7540000e+00   1.0430000e+01
   9.8360000e+00   9.9020000e+00
   1.0238000e+01   9.8660000e+00
   9.5300000e+00   9.8620000e+00
   1.0154000e+01   9.8200000e+00
   9.3360000e+00   1.0456000e+01
   9.3780000e+00   1.0210000e+01
   9.7120000e+00   1.0264000e+01
   9.6380000e+00   1.0208000e+01
   9.5180000e+00   9.9560000e+00
   1.0236000e+01   9.9100000e+00
   9.4000000e+00   1.0086000e+01
   1.0196000e+01   9.7460000e+00
   1.0138000e+01   9.8280000e+00
   1.0062000e+01   1.0260000e+01
   1.0394000e+01   9.9840000e+00
   1.0284000e+01   1.0348000e+01
   9.7060000e+00   9.9780000e+00
   9.9060000e+00   1.0588000e+01
   1.0356000e+01   9.1980000e+00
   9.9540000e+00   9.7040000e+00
   9.7960000e+00   1.0378000e+01
   1.0386000e+01   1.0608000e+01
   1.0410000e+01   9.9120000e+00
   1.0172000e+01   1.0598000e+01
   1.0286000e+01   9.7120000e+00
   9.9320000e+00   1.0234000e+01
   1.0298000e+01   9.9480000e+00
   1.0352000e+01   9.9320000e+00
   9.8480000e+00   1.0328000e+01
   1.0514000e+01   1.0498000e+01
   9.9440000e+00   9.9340000e+00
   9.9200000e+00   1.0022000e+01
   9.9080000e+00   1.0606000e+01
   1.0182000e+01   9.9900000e+00
   1.0256000e+01   9.2500000e+00
   1.2040000e+01   1.0028000e+01
   1.2082000e+01   1.0044000e+01
   1.2400000e+01   1.0156000e+01
   1.1988000e+01   9.9260000e+00
   1.2340000e+01   9.9180000e+00
   1.2228000e+01   9.9780000e+00
   1.2348000e+01   1.0488000e+01
   1.2044000e+01   9.3580000e+00
   1.1736000e+01   1.0122000e+01
   1.2350000e+01   9.7980000e+00
   1.1246000e+01   1.0122000e+01
   1.2276000e+01   1.0990000e+01
   1.2374000e+01   1.0018000e+01
   1.2530000e+01   1.0000000e+01
   1.2270000e+01   9.7920000e+00
   1.2364000e+01   1.0176000e+01
   1.2458000e+01   1.0180000e+01
   1.1952000e+01   9.6820000e+00
   1.1772000e+01   9.9240000e+00
   1.1502000e+01   1.0008000e+01
   1.2134000e+01   9.4820000e+00
   1.1628000e+01   1.0286000e+01
   1.2064000e+01   9.6160000e+00
   1.1906000e+01   9.8200000e+00
   1.1736000e+01   1.0290000e+01
   1.2114000e+01   1.0904000e+01
   1.1590000e+01   9.7120000e+00
   1.2648000e+01   9.8140000e+00
   1.2164000e+01   1.1018000e+01
   1.2220000e+01   9.7960000e+00
   1.1846000e+01   9.6340000e+00
   1.1808000e+01   1.0058000e+01
   1.2096000e+01   9.8460000e+00
   1.1594000e+01   1.0078000e+01
   1.2252000e+01   9.9380000e+00
   1.1998000e+01   9.6760000e+00
   1.1894000e+01   1.0012000e+01
   1.2274000e+01   9.9360000e+00
   1.2176000e+01   1.0364000e+01
   1.2104000e+01   1.0388000e+01
   1.1372000e+01   1.1466000e+01
   1.0940000e+01   1.1482000e+01
   1.1084000e+01   1.1554000e+01
   1.1232000e+01   1.1374000e+01
   1.1220000e+01   1.1640000e+01
   1.0962000e+01   1.1750000e+01
   1.1014000e+01   1.1746000e+01
   1.1524000e+01   1.0982000e+01
   1.1012000e+01   1.1364000e+01
   1.1200000e+01   1.1062000e+01
   1.1626000e+01   1.1894000e+01
   1.1230000e+01   1.1728000e+01
   1.1144000e+01   1.1910000e+01
   1.1106000e+01   1.1868000e+01
   1.1530000e+01   1.1918000e+01
   1.1210000e+01   1.1114000e+01
   1.0746000e+01   1.1702000e+01
   1.1154000e+01   1.1692000e+01
   1.1412000e+01   1.1924000e+01
   1.0948000e+01   1.1532000e+01
   1.0988000e+01   1.2298000e+01
   1.0960000e+01   1.1392000e+01
   1.1656000e+01   1.1346000e+01
   1.1178000e+01   1.2062000e+01
   1.1368000e+01   1.1560000e+01
   1.1264000e+01   1.1724000e+01
   1.1554000e+01   1.1576000e+01
   1.0974000e+01   1.1114000e+01
   1.1120000e+01   1.1634000e+01
   1.1510000e+01   1.2052000e+01
   1.0950000e+01   1.1402000e+01
   1.1864000e+01   1.2406000e+01
   1.1198000e+01   1.0854000e+01
   1.1650000e+01   1.1496000e+01
   1.1248000e+01   1.1722000e+01
   1.1602000e+01   1.1888000e+01
   1.1424000e+01   1.1454000e+01
   1.1312000e+01   1.1718000e+01
   1.0736000e+01   1.1680000e+01
   1.1560000e+01   1.1798000e+01
   1.0028000e+01   1.2268000e+01
   9.2820000e+00   1.1976000e+01
   9.1780000e+00   1.1530000e+01
   9.9540000e+00   1.2398000e+01
   9.6220000e+00   1.1558000e+01
   9.9140000e+00   1.1844000e+01
   9.0700000e+00   1.1092000e+01
   1.0578000e+01   1.1354000e+01
   9.5820000e+00   1.2140000e+01
   9.6220000e+00   1.1528000e+01
   9.3500000e+00   1.1710000e+01
   1.0234000e+01   1.1974000e+01
   8.9860000e+00   1.2310000e+01
   9.4380000e+00   1.2110000e+01
   9.5920000e+00   1.2012000e+01
   9.6660000e+00   1.1880000e+01
   9.3640000e+00   1.2012000e+01
   9.7100000e+00   1.1772000e+01
   9.9920000e+00   1.1836000e+01
   9.9160000e+00   1.2028000e+01
